Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44,SBS38
ColoRect-AdenoCA::S.8,deconstruct,2355.98634152128,0,0,0,3561.02530087958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.85600937365,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.9,deconstruct,2690.1975585622,0,0,0,2546.82701216847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989.80160884546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7891.24686937331,0,0,0,0,0,0
ColoRect-AdenoCA::S.10,deconstruct,1200.0622627568,0,0,0,1005.90546495236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849.75769773765,0,0,0,0,0,0,0,0,0,0,0,0,2569.56758710595,0,871.736097008248,0,0,0,0,0,0
ColoRect-AdenoCA::S.11,deconstruct,2252.71043754203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5375.55424022411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9077.36541429839,0,0,0,0,0,0
ColoRect-AdenoCA::S.12,deconstruct,2558.74567322378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.87804159789,2500.27032573681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.100547511047,0,0,0,0,0,0
ColoRect-AdenoCA::S.13,deconstruct,2895.09893786478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305.74868390878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10811.7055869286,0,0,0,0,0,0
ColoRect-AdenoCA::S.14,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053.68185559829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16615.6025318605,0,0,0,0,0,0
ColoRect-AdenoCA::S.15,deconstruct,1080.30617128621,0,0,0,1825.76826943044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540.89260583914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.83700830024,0,0,0,0,0,0
ColoRect-AdenoCA::S.16,deconstruct,2288.67411183395,0,0,0,4619.43308095386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.47676656045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.17,deconstruct,3411.97073481129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4423.17434327856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8450.58333935293,0,0,0,0,0,0
ColoRect-AdenoCA::S.18,deconstruct,2299.62684652654,0,0,0,5251.04827798877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113.50623020373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5856.60647596515,0,0,0,0,0,0
ColoRect-AdenoCA::S.19,deconstruct,2891.45447023524,0,0,0,2484.19081356622,0,0,0,0,0,0,0,1187.61988461242,0,0,0,0,0,0,0,0,5956.78303705173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445.95179453439,0,0,0,0,0,0
ColoRect-AdenoCA::S.20,deconstruct,1591.14870601663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195.03535484388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10878.8159391395,0,0,0,0,0,0
ColoRect-AdenoCA::S.21,deconstruct,2932.95692679693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402.49643405568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834.57518415199,0,0,0,0,0,0
ColoRect-AdenoCA::S.22,deconstruct,2370.16000102127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.23,deconstruct,2319.30995505522,0,0,0,5613.89159806164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4899.41260521524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.24,deconstruct,3063.31665212905,0,0,0,4912.67603467126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.25,deconstruct,4195.45694160717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941.67696489355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5480.3677925368,0,0,0,0,0,0
ColoRect-AdenoCA::S.26,deconstruct,3430.59373573662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542.9363764309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900.02243356931,0,0,0,0,0,0
ColoRect-AdenoCA::S.27,deconstruct,3453.5677054175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5367.29828999083,4073.4829274511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796.61766877015,0,0,0,0,0,0
ColoRect-AdenoCA::S.28,deconstruct,2789.20431210384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121.38359584633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10513.0996055525,0,0,0,0,0,0
ColoRect-AdenoCA::S.29,deconstruct,1744.43480204729,0,0,0,4966.8551927724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513.21634803675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.30,deconstruct,3690.90920418979,0,0,0,3089.27438619964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863.51437294179,0,5963.8457907509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8024.45624591789,0,0,0,0,0,0
ColoRect-AdenoCA::S.31,deconstruct,2445.28457454656,0,0,0,4016.4601455493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068.20910902778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288.06490105364,0,0,0,0,0,0
ColoRect-AdenoCA::S.32,deconstruct,3098.91068806958,0,0,0,2195.83508177864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.33,deconstruct,1280.02825470295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278.86130931576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10597.3410972908,0,0,0,0,0,0
ColoRect-AdenoCA::S.34,deconstruct,2680.17070945906,0,0,0,1958.87018918575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689.62405469531,0,0,0,0,0,0,0,0,0,0,0,0,1269.81098469226,0,5605.48225710674,0,0,0,0,0,0
ColoRect-AdenoCA::S.35,deconstruct,4240.22469119234,0,0,0,2766.90183291302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717.87347589464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.36,deconstruct,3783.68133694089,0,0,0,0,0,0,0,0,0,0,0,1202.18355358002,0,0,0,0,0,0,1792.07224440475,0,8108.5150608291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.23545855989,0,0,0,0,0,0
ColoRect-AdenoCA::S.37,deconstruct,3224.13078037086,0,0,0,5992.82200106919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031.57463890891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7634.98180292861,0,0,0,0,0,0
ColoRect-AdenoCA::S.38,deconstruct,2735.66647998117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530.0282970535,1076.77499398456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156.91881318886,0,0,0,0,0,0
ColoRect-AdenoCA::S.39,deconstruct,3936.7328931479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7968.9971186433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7423.93691783078,0,0,0,0,0,0
ColoRect-AdenoCA::S.40,deconstruct,2583.45897436128,0,0,0,1639.39847337677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006.28646043154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.41,deconstruct,2590.49671041149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14028.8626711034,0,0,0,0,0,0
ColoRect-AdenoCA::S.42,deconstruct,1218.86123389341,0,0,0,1620.49110460405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436.16497145814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8618.60046424422,0,0,0,0,0,0
ColoRect-AdenoCA::S.43,deconstruct,2412.46685229213,0,0,0,3009.88003193214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.31407821337,0,3446.29123409105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825.13677808969,0,0,0,0,0,0
ColoRect-AdenoCA::S.44,deconstruct,1782.81824722084,0,0,0,3169.69468730703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775.74338179947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12920.3141630407,0,0,0,0,0,0
ColoRect-AdenoCA::S.45,deconstruct,1815.28511200148,0,0,0,4004.43883972758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.71406190585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8763.07731023883,0,0,0,0,0,0
ColoRect-AdenoCA::S.46,deconstruct,1596.33658496099,0,0,0,3775.19707238902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900.87258329789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.27612883408,0,0,0,0,0,0
ColoRect-AdenoCA::S.47,deconstruct,2105.32685708602,0,0,0,1128.88159834692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510.52001643232,0,1428.00426645272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8198.36676251671,0,0,0,0,0,0
ColoRect-AdenoCA::S.48,deconstruct,3456.87920212486,0,0,0,2962.22472649457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18355.4689949333,0,0,0,0,0,0
ColoRect-AdenoCA::S.49,deconstruct,2874.72348093468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545.22498937613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10010.6524309125,0,0,0,0,0,0
ColoRect-AdenoCA::S.50,deconstruct,2319.93321254395,0,0,0,3063.09744520498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507.63512956098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190.63864539654,0,0,0,0,0,0
ColoRect-AdenoCA::S.51,deconstruct,2187.36940449313,0,0,0,3898.25763095593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442.10065844994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.52,deconstruct,3165.73182811312,0,0,0,593.722545300878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300.75962485888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.53,deconstruct,2650.3266595223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341.18304155898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13940.1770385001,0,0,0,0,0,0
ColoRect-AdenoCA::S.54,deconstruct,2095.1966094007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7359.33433128647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590.2934761109,0,0,0,0,0,0
ColoRect-AdenoCA::S.55,deconstruct,3015.807525333,0,0,0,4643.48457685023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4493.03399937284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.56,deconstruct,4471.57660684342,0,0,0,1794.91573705495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.61358300609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638.89407309553,0,0,0,0,0,0
ColoRect-AdenoCA::S.57,deconstruct,1569.6018322989,0,0,0,1876.22100202309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802.2394999607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371.12640178567,0,0,0,0,0,0
ColoRect-AdenoCA::S.58,deconstruct,2492.49501710787,0,0,0,970.111075924341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530.72461169376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.126800629533,0,0,0,0,0,0
ColoRect-AdenoCA::S.59,deconstruct,2849.69574694505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124.62914730556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304.55343843548,0,0,0,0,0,0
ColoRect-AdenoCA::S.60,deconstruct,2964.91032023847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.40253698672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9066.26441547761,0,0,0,0,0,0
ColoRect-AdenoCA::S.61,deconstruct,1957.32390690043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643.95053243148,0,0,0,0,0,0,0,0,0,0,0,0,2045.80154136675,0,7073.07454765636,0,0,0,0,0,0
ColoRect-AdenoCA::S.62,deconstruct,3447.633984617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689.27556348848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15905.2030609083,0,0,0,0,0,0
ColoRect-AdenoCA::S.63,deconstruct,3307.56734034471,0,0,0,2609.60384631777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5332.24819499895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7170.97439997323,0,0,0,0,0,0
ColoRect-AdenoCA::S.64,deconstruct,1489.04067338896,0,0,0,2357.46096561394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13944.2330490031,0,0,0,0,0,0
ColoRect-AdenoCA::S.65,deconstruct,2967.74507874652,0,0,0,4349.74849107342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209.52103284066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4572.9853973394,0,0,0,0,0,0
ColoRect-AdenoCA::S.66,deconstruct,1676.9482893712,0,0,0,4307.53839598424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742.25743413421,0,2467.8211302839,0,0,0,0,0,0
ColoRect-AdenoCA::S.67,deconstruct,1782.02704854399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.15849213235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8311.75783856358,0,0,0,0,0,0
ColoRect-AdenoCA::S.68,deconstruct,2247.71268699978,0,0,0,1769.71650171326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215.5675235349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6497.49899953883,0,0,0,0,0,0
ColoRect-AdenoCA::S.69,deconstruct,2838.93343374252,0,0,0,2222.24180303364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439.66864493152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746.23789929917,0,0,0,0,0,0
ColoRect-AdenoCA::S.70,deconstruct,3459.33993591815,0,0,0,3115.44307803237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577.18599428826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10715.6994357878,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.1,deconstruct,0,0,0,0,249723.568572843,0,0,0,0,0,0,0,273298.842654444,77060.8285882843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168834.216303487,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.2,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,66119.2101952992,312502.893945597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157520.405518805,0,0,0,0,0,0,106597.7165827,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.3,deconstruct,75852.8188809547,0,0,0,0,0,0,0,0,0,0,0,275763.237047272,88679.9960965964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78085.9629608703,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.4,deconstruct,0,0,0,0,251703.219374937,0,0,0,0,0,0,0,787979.78353884,193192.496878089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111313.486539403,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.5,deconstruct,0,0,0,0,139023.689854839,0,0,0,0,0,0,0,345628.588851556,245099.514290548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567836.96866185,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.6,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,296219.013495484,383125.198987285,0,0,0,0,0,0,0,64425.3914492746,0,0,0,0,0,0,0,66741.5926265974,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.7,deconstruct,0,0,0,0,283604.615145919,0,0,0,0,0,0,0,919855.324124795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195481.016206432,0,0,0,0,0,0,99261.36231981,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.8,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,660282.159411482,149684.595201076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416825.524151104,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.9,deconstruct,0,0,0,0,452233.986571332,0,0,0,0,0,0,0,443934.455893659,155325.452465073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.10,deconstruct,0,0,0,0,222153.716661017,0,0,0,0,0,0,0,695377.677473165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62814.7557764226,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.11,deconstruct,30224.5712189052,0,0,0,90153.1634265578,0,0,0,0,0,0,0,114528.439268129,45994.3668582552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.12,deconstruct,0,0,0,0,145679.777699212,0,0,0,0,0,0,0,442172.473129889,322579.030173174,0,0,0,0,0,0,0,90262.8644620609,0,0,0,0,0,0,0,150899.986988558,0,0,0,0,0,0,147192.986077957,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.13,deconstruct,0,0,0,0,91888.2078551428,0,0,0,0,0,0,0,167139.012105009,149452.568618094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103117.649552416,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.14,deconstruct,80474.8803353234,0,0,0,183095.213248731,0,0,0,0,0,0,0,555745.0122301,79002.4423211954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173721.47361864,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.1,deconstruct,9300.43628812132,0,0,0,14172.2677784471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34742.3278455647,0
ColoRect-AdenoCA::MSI-H.S.2,deconstruct,19829.1223891471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8381.13126986073,0,0,0,0,49600.0196443302,0
ColoRect-AdenoCA::MSI-H.S.3,deconstruct,15161.2394865917,0,0,0,11740.1358457838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48502.2949434969,0
ColoRect-AdenoCA::MSI-H.S.4,deconstruct,10466.4996501022,0,0,0,51109.9346113953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32082.4778466746,0
ColoRect-AdenoCA::MSI-H.S.5,deconstruct,7046.48887169398,0,0,0,38853.4888223708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59729.8284137385,0
ColoRect-AdenoCA::MSI-H.S.6,deconstruct,20857.2647710777,0,0,0,41877.3605409173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61853.6889773073,0
ColoRect-AdenoCA::MSI-H.S.7,deconstruct,24278.4197588024,0,0,0,22301.7631221544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38584.9213043173,0
ColoRect-AdenoCA::MSI-H.S.8,deconstruct,0,0,0,0,40367.564281995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7398.71678910701,0,0,0,0,0,0,62996.9681464989,0
ColoRect-AdenoCA::MSI-H.S.9,deconstruct,11701.9598578698,0,0,0,29330.5133657045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73628.2136895547,0
ColoRect-AdenoCA::MSI-H.S.10,deconstruct,10040.8698835759,0,0,0,61783.1564363477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43389.0569230024,0
ColoRect-AdenoCA::MSI-H.S.11,deconstruct,2635.22044869534,0,0,0,11643.3389133723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8314.50979650303,0
ColoRect-AdenoCA::MSI-H.S.12,deconstruct,16748.3722036229,0,0,0,52522.828843318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59548.9984517896,0
ColoRect-AdenoCA::MSI-H.S.13,deconstruct,14575.0191084382,0,0,0,18406.5361114647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52772.6155550059,0
ColoRect-AdenoCA::MSI-H.S.14,deconstruct,18823.8230504239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33542.6058365326,0
ColoRect-AdenoCA::MSI-H.S.15,deconstruct,51771.6443444756,0,0,0,25478.3002091691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20767.5819658417,0
ColoRect-AdenoCA::MSI-H.S.16,deconstruct,0,0,0,0,34492.6271683526,0,0,0,0,0,0,0,0,0,0,0,0,20523.9933612566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24348.8641151781,0,0,0,0,0,0,68852.0047295357,0
Eso-AdenoCA::S.1,deconstruct,3556.00092592288,0,0,0,7056.94822741457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.31635537126,0,2202.61416124606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4763.83418243081,0,0,0,0,0,0
Eso-AdenoCA::S.2,deconstruct,0,0,6279.80461502422,0,5714.71962131568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9336.80796715797,3894.77287041535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19130.7815791021,0,0,0,0,0,0
Eso-AdenoCA::S.3,deconstruct,1308.44115039244,0,2054.04005094419,0,1319.91828540704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11197.2619461201,5371.00144557424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.4,deconstruct,2663.80686331075,0,0,0,4341.62277079951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549.83006578693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.5,deconstruct,2276.02364578247,0,0,0,3464.87429174662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771.73503378818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16203.2475387008,0,0,0,0,0,0
Eso-AdenoCA::S.6,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77208.6870709865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.7,deconstruct,0,3086.24552500597,0,0,1925.04019870244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8690.18374824425,10748.8483122174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.8,deconstruct,2974.66893730516,0,0,0,14940.6082283916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393.74086330795,2835.41151063499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.9,deconstruct,0,0,3877.73480601449,0,9168.18596152184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14376.0204847066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734.51494838632,0,0,0,0,0,0
Eso-AdenoCA::S.10,deconstruct,0,0,2550.36272383806,0,5720.8428412127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800.34512573144,5701.78542492531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18360.8649803748,0,0,0,0,0,0
Eso-AdenoCA::S.11,deconstruct,3652.02486257321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.77702813158,4508.77735297037,2355.54844624797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962.09325094247,0,0,0,0,0,0
