Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44,SBS24,SBS39
ColoRect-AdenoCA::S.22,Ground-Truth,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.23,Ground-Truth,2591,0,0,0,6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.24,Ground-Truth,3352,0,0,0,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.25,Ground-Truth,3673,0,0,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,5438,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.26,Ground-Truth,2986,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,9013,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.27,Ground-Truth,3226,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5509,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.28,Ground-Truth,2414,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,9781,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.29,Ground-Truth,1889,0,0,0,4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.30,Ground-Truth,3310,0,0,0,4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,0,9023,0,0,0,0,0,0,0,0,0,0,0,0,0,3967,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.31,Ground-Truth,2783,0,0,0,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.32,Ground-Truth,2844,0,0,0,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.33,Ground-Truth,1174,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,9289,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.34,Ground-Truth,2711,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,1511,0,6963,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.35,Ground-Truth,4320,0,0,0,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.36,Ground-Truth,3267,0,0,0,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,0,9293,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.37,Ground-Truth,3794,0,0,0,5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,8451,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.38,Ground-Truth,2566,0,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.39,Ground-Truth,3692,0,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10218,0,0,0,0,0,0,580,0,0,0,0,0,0,4751,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.40,Ground-Truth,2589,0,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.41,Ground-Truth,2330,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,449,0,0,0,0,0,0,12899,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.42,Ground-Truth,1227,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,8602,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.43,Ground-Truth,2648,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,9112,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.44,Ground-Truth,1874,0,0,0,3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709,0,0,0,0,0,0,0,0,0,0,0,0,0,11292,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.45,Ground-Truth,1837,0,0,0,3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,0,0,0,0,0,0,663,0,0,0,0,0,0,8917,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.46,Ground-Truth,1948,0,0,0,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659,0,0,0,0,0,0,0,0,0,0,0,0,0,3041,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.47,Ground-Truth,2104,0,0,0,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,6308,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.48,Ground-Truth,3521,0,0,0,4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18309,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.49,Ground-Truth,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5461,0,0,0,0,0,0,0,0,0,0,0,0,0,9511,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.50,Ground-Truth,2758,0,0,0,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4804,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.51,Ground-Truth,2323,0,0,0,3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.52,Ground-Truth,3133,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.53,Ground-Truth,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,14715,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.54,Ground-Truth,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416,0,0,0,0,0,0,513,0,0,0,0,0,0,4895,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.55,Ground-Truth,3006,0,0,0,4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.56,Ground-Truth,3913,0,0,0,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.57,Ground-Truth,1801,0,0,0,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414,0,0,0,0,0,0,0,0,0,0,0,0,0,5867,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.58,Ground-Truth,2465,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.59,Ground-Truth,2669,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,6754,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.60,Ground-Truth,3034,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,8042,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.61,Ground-Truth,1819,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,0,0,0,0,0,0,0,0,0,0,0,2114,0,5572,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.62,Ground-Truth,3585,0,0,0,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,12563,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.63,Ground-Truth,2950,0,0,0,5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6210,0,0,0,0,0,0,0,0,0,0,0,0,0,5143,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.64,Ground-Truth,1883,0,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15351,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.65,Ground-Truth,3089,0,0,0,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,5849,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.66,Ground-Truth,1975,0,0,0,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,0,5000,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.67,Ground-Truth,1827,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,6681,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.68,Ground-Truth,2341,0,0,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,5193,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.69,Ground-Truth,2721,0,0,0,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,0,0,0,0,0,0,675,0,0,0,0,0,0,6994,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.70,Ground-Truth,3499,0,0,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,0,0,0,0,0,0,288,0,0,0,0,0,0,9525,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.1,Ground-Truth,17830,0,0,0,321587,0,0,0,0,0,0,0,265677,82084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.2,Ground-Truth,4651,0,0,0,181999,0,0,0,0,0,0,0,89312,237861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.3,Ground-Truth,66372,0,0,0,66797,0,0,0,0,0,0,0,295439,118866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.4,Ground-Truth,5345,0,0,0,375657,0,0,0,0,0,0,0,781035,173829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.5,Ground-Truth,6830,0,0,0,173492,0,0,0,0,0,0,0,336842,217398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.6,Ground-Truth,6924,0,0,0,117731,0,0,0,0,0,0,0,364057,316188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.7,Ground-Truth,7466,0,0,0,391463,0,0,0,0,0,0,0,918431,99051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.8,Ground-Truth,25376,0,0,0,57168,0,0,0,0,0,0,0,699500,173234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.9,Ground-Truth,9173,0,0,0,516516,0,0,0,0,0,0,0,476191,127198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.10,Ground-Truth,4688,0,0,0,233479,0,0,0,0,0,0,0,709713,31406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.11,Ground-Truth,38393,0,0,0,92769,0,0,0,0,0,0,0,117794,36235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.12,Ground-Truth,6102,0,0,0,179269,0,0,0,0,0,0,0,637028,334169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.13,Ground-Truth,9397,0,0,0,114688,0,0,0,0,0,0,0,162908,139288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.14,Ground-Truth,69856,0,0,0,232157,0,0,0,0,0,0,0,555448,86082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.1,Ground-Truth,7116,0,0,0,24422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34570,0,0
ColoRect-AdenoCA::MSI-H.S.2,Ground-Truth,18970,0,0,0,17724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49622,0,0
ColoRect-AdenoCA::MSI-H.S.3,Ground-Truth,14373,0,0,0,11710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49640,0,0
ColoRect-AdenoCA::MSI-H.S.4,Ground-Truth,10965,0,0,0,50711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33652,0,0
ColoRect-AdenoCA::MSI-H.S.5,Ground-Truth,7897,0,0,0,36955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65073,0,0
ColoRect-AdenoCA::MSI-H.S.6,Ground-Truth,21333,0,0,0,42841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,61717,0,0
ColoRect-AdenoCA::MSI-H.S.7,Ground-Truth,26346,0,0,0,27551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36654,0,0
ColoRect-AdenoCA::MSI-H.S.8,Ground-Truth,4667,0,0,0,36482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12018,0,0,0,0,0,0,65402,0,0
ColoRect-AdenoCA::MSI-H.S.9,Ground-Truth,12593,0,0,0,39793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73669,0,0
ColoRect-AdenoCA::MSI-H.S.10,Ground-Truth,8801,0,0,0,64714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43554,0,0
ColoRect-AdenoCA::MSI-H.S.11,Ground-Truth,2626,0,0,0,11811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8773,0,0
ColoRect-AdenoCA::MSI-H.S.12,Ground-Truth,19007,0,0,0,44690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68039,0,0
ColoRect-AdenoCA::MSI-H.S.13,Ground-Truth,14637,0,0,0,27538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51304,0,0
ColoRect-AdenoCA::MSI-H.S.14,Ground-Truth,19994,0,0,0,10612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28070,0,0
ColoRect-AdenoCA::MSI-H.S.15,Ground-Truth,48221,0,0,0,32729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22036,0,0
ColoRect-AdenoCA::MSI-H.S.16,Ground-Truth,3055,0,0,0,15717,0,0,0,0,0,0,0,0,0,0,0,0,19978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29999,0,0,0,0,0,0,84129,0,0
Eso-AdenoCA::S.1,Ground-Truth,3342,0,0,0,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,161,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,7517,0,0,0,0,0,0,0
Eso-AdenoCA::S.2,Ground-Truth,356,0,0,0,7570,0,0,0,0,0,0,0,0,0,0,2019,0,0,0,14468,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17788,0,0,0,0,0,0,0
Eso-AdenoCA::S.3,Ground-Truth,1274,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115,4362,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0,0
Eso-AdenoCA::S.4,Ground-Truth,2603,549,0,0,4757,0,0,0,0,0,0,0,0,0,0,603,0,0,0,4168,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.5,Ground-Truth,2259,0,0,0,4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15872,0,0,0,0,0,0,0
Eso-AdenoCA::S.6,Ground-Truth,1083,0,0,0,5294,0,0,0,0,0,0,0,0,0,0,1191,0,0,0,4121,71040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.7,Ground-Truth,916,3393,0,0,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8116,10854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.8,Ground-Truth,3027,0,0,0,16211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.9,Ground-Truth,1384,0,0,0,10630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,12243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7122,0,0,0,0,0,0,0
Eso-AdenoCA::S.10,Ground-Truth,1092,0,0,0,4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3309,7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21872,0,0,0,0,0,0,0
Eso-AdenoCA::S.11,Ground-Truth,3610,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,4960,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,3166,0,0,0,0,0,0,0
Eso-AdenoCA::S.12,Ground-Truth,3344,2162,6551,0,12908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296,8694,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,0,0,0,0,0,0,0
Eso-AdenoCA::S.13,Ground-Truth,1998,1166,0,0,6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,13091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.14,Ground-Truth,1602,1332,14722,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,36079,4564,0,0,0,0,0,0,0,0,0,0,0,0,0,14337,0,0,0,0,0,0,0
Eso-AdenoCA::S.15,Ground-Truth,2773,0,3101,0,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.16,Ground-Truth,2344,1252,0,0,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9501,1766,0,0,0,0,0,0,0,9933,0,0,0,0,0,0,11577,0,0,0,0,0,0,0
Eso-AdenoCA::S.17,Ground-Truth,1521,0,0,0,11276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.18,Ground-Truth,1561,0,0,0,5468,0,0,0,0,0,0,0,0,0,0,531,0,0,0,2855,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12478,0,0,0,0,0,0,0
Eso-AdenoCA::S.19,Ground-Truth,2077,0,0,0,4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.20,Ground-Truth,937,592,0,0,8872,0,0,0,0,0,0,0,0,0,0,90,0,0,0,3873,41890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054,0,0,0,0,0,0,0
Eso-AdenoCA::S.21,Ground-Truth,710,0,0,0,6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7906,34616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.22,Ground-Truth,1748,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,19,3825,0,0,0,0,0,0,6865,0,0,0,0,0,0,10042,0,0,0,0,0,0,0
Eso-AdenoCA::S.23,Ground-Truth,1783,0,0,0,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6426,0,0,0,0,0,0,0,0,6006,0,0,0,0,0,0,861,0,0,0,0,0,0,0
Eso-AdenoCA::S.24,Ground-Truth,1405,0,0,0,6860,0,0,0,0,0,0,0,0,0,0,745,0,0,0,11009,17063,3594,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,0,0,0,0,0,0,0
Eso-AdenoCA::S.25,Ground-Truth,1064,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15791,4854,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,6366,0,0,0,0,0,0,0
Eso-AdenoCA::S.26,Ground-Truth,926,0,0,0,10630,0,0,0,0,0,0,0,0,0,0,1173,0,0,0,3587,5927,968,0,0,0,0,0,0,0,0,0,0,0,0,0,12297,0,0,0,0,0,0,0
Eso-AdenoCA::S.27,Ground-Truth,2691,825,0,0,315,0,0,0,0,0,0,0,0,0,0,356,0,0,0,12265,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481,0,0,0,0,0,0,0
Eso-AdenoCA::S.28,Ground-Truth,983,2143,0,0,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,20670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6563,0,0,0,0,0,0,0
Eso-AdenoCA::S.29,Ground-Truth,3385,2096,0,0,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.30,Ground-Truth,1164,376,0,0,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397,5427,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,6905,0,0,0,0,0,0,0
Eso-AdenoCA::S.31,Ground-Truth,1117,0,0,0,17121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,22679,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.32,Ground-Truth,870,831,0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11711,14561,995,0,0,0,0,0,0,0,0,0,0,0,0,0,12448,0,0,0,0,0,0,0
Eso-AdenoCA::S.33,Ground-Truth,1532,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,948,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.34,Ground-Truth,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.35,Ground-Truth,2075,0,0,0,742,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,3957,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14799,0,0,0,0,0,0,0
Eso-AdenoCA::S.36,Ground-Truth,1417,0,0,0,22981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9592,6685,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,17060,0,0,0,0,0,0,0
Eso-AdenoCA::S.37,Ground-Truth,675,0,8048,0,4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,4440,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,16335,0,0,0,0,0,0,0
Eso-AdenoCA::S.38,Ground-Truth,2323,0,0,0,10337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7204,0,0,0,0,0,0,0
Eso-AdenoCA::S.39,Ground-Truth,2924,0,0,0,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12990,0,0,0,0,0,0,0
